cluster,prop_workers,prop_0_14,prop_15_24,prop_25_34,prop_35_44,prop_45_54,prop_55_64,prop_gt65,prop_mot_bike,prop_mot_bus,prop_mot_car_driver,prop_mot_car_passenger,prop_mot_foot,prop_mot_motorcycle,prop_mot_rail,prop_mot_van,prop_ind_agri,prop_ind_construction,prop_ind_edu_health,prop_ind_info_finance,prop_ind_manufacturing,prop_ind_public,prop_ind_retail,prop_ind_service,prop_agri_workers,prop_employers,prop_farmers,prop_higher_prof,prop_lower_prof,prop_manual_skiled,prop_non_manual,prop_own_account,prop_semi_skilled,prop_loe_2ary,prop_loe_3ary,prop_jt_lt15,prop_jt_lt30,prop_jt_lt45,prop_jt_lt60,prop_jt_lt90,prop_jt_gt90,prop_lh_630,prop_lh_700,prop_lh_730,prop_lh_800,prop_lh_830,prop_lh_900,prop_lh_930,prop_occ_admin,prop_occ_caring,prop_occ_elementary,prop_occ_factory,prop_occ_prof,prop_occ_retail,prop_occ_senior,prop_occ_service,prop_occ_tech,prop_nat_ireland,prop_nat_uk,prop_nat_other_eu,prop_nat_poland,prop_nat_row
1,1.2944299391781635,-0.9130147769841218,-0.15547016345493322,1.6309521770614661,1.4030641062945537,0.29287298861619665,-0.828836124714375,-0.9881301831693917,1.5096513798210547,0.6662396959671848,0.12298956343361703,-0.8227364590394023,-0.0811005893946767,1.0093354135998844,2.091916835558425,-0.9216076220687307,-0.624703916807921,-0.5460554623962804,-0.5896553370382557,2.5100694778264514,-0.15145488704605747,-0.035340218638180806,-0.7216942874423151,-0.25888299975712564,-0.4080900011892957,1.3573164518926903,-0.5727890029008784,1.9730582317998675,0.9783875122794031,-0.8103414393926472,0.021592548361808298,-1.0608840272676512,-0.7579104651244434,-1.832268103859037,1.9700783327293077,-1.3535314024180098,-0.25778748765061377,1.3354210908662547,1.9342563998131028,1.883919052320615,1.3995554552259255,-0.1599206394685388,0.5251981086614146,1.1247527194399196,1.166541593796322,0.3966183292822538,-0.5835022769576944,-0.49564043685832404,0.9978772476180949,-0.7790447051768481,-0.8743313879285374,-0.7112439404807163,1.7720337635026662,-0.1607213531865712,0.6136135846651581,-0.9274344755065108,1.5473734452947114,-0.3224917796306106,0.1128004472620154,0.6292797285808466,-0.24762578071257513,0.40051747817434047
2,-1.0257413887897646,1.4007582725602072,1.1260756775739846,-0.8754273241085031,-1.0988628897699555,-1.2410077947942462,-0.9950571198664951,-0.31317709008611117,-0.1629765195227776,0.5836741857335277,-1.1110465199212292,1.4167404727702633,1.0008248714589465,-0.41443609677967047,-0.2633173509864163,-0.7367808112276787,-0.20892028892065284,-0.37234093782853095,1.264769563752509,-0.3167795990549097,-0.34995731086701315,-0.11128216894611302,-0.3866088886402218,0.06738901770688571,-0.18092836436622023,0.08362821866186156,-0.32329184907300074,0.038390750172387474,0.5559306970518488,-0.2690243383539777,-0.14274762409627567,-0.08097296822707836,-0.18939928728517905,-0.5612640378928475,0.5308509450899669,0.7689584677968614,0.29874995614518934,-0.6681354640837984,-0.6225421938365007,-0.6936893151578284,-0.6450456345132738,-0.7257162768497011,-1.0034424019526917,-0.8052429129453154,-0.10432496484090722,1.3403186332164627,1.1777800112229573,-0.3170630611137075,-0.5196789739055038,0.13747654884665284,-0.5231362759638831,-0.4394714417893755,0.37476632859989956,-0.32286765998502587,-0.8265967192578104,-0.6194438339912746,-0.5684336296102115,0.4166879400452835,-0.47278780477433274,-0.3211980686525634,-0.19891867600494612,-0.20030780057628156
3,0.3253209383224585,-0.5959563580964355,0.4887139379927522,1.252595464470175,0.26033417270175535,-0.29921526763535927,-0.48890638739520426,-0.545038236491033,1.431955651695463,1.158220057954734,-0.6746532036489065,-0.784863802198658,0.8001220481522353,0.6235802205987623,0.96825540566657,-0.8201039702211357,-0.6220327808374831,-0.5475643326272348,-0.2561120958695246,0.31092097883291225,-0.42839845207487354,-0.07377687984241363,0.4417979383856827,0.4952519413945348,-0.39824250205525097,0.07687024393716561,-0.5660639710664868,0.06452093335185358,-0.25909917470519045,-0.7334901044103661,0.3633387872999844,-0.5573954122493042,-0.38018209824329297,-0.8085373576736239,0.3145346915756527,-1.1065482142178875,-0.17561594347288276,0.8712699012532656,0.8357863173329232,0.7884722001073134,0.40026114902003573,0.09425648585295777,0.13823912521224058,0.03389261764810864,-0.23758286953844224,-0.3218428812572399,-0.6587114839370743,-0.31140438644061263,0.024677129557320612,-0.13950786659684652,0.6250769346669476,-0.584894886492629,-0.13445023700551784,0.12276957070248758,0.3689054468301779,-0.6131853157371255,0.18055527409598376,-2.2398871000014537,0.18981036960831635,1.7714658818538884,0.3021531893442538,2.459254106725144
4,1.243142528518376,-0.8572007802524113,-0.2643185647486295,0.6288530129215018,1.297736395399197,1.1492691463904428,0.04133996692817481,-0.8138224597293396,0.021004104638276393,-0.5287587834519248,1.247332702875609,-0.6058393763706507,-0.7843875859566461,0.4737304381198198,-0.24338840698681904,0.3825550454300501,0.01550529246389076,-0.42767065193404746,-0.8023036009101555,-0.13977505788949438,1.7123339635229446,-0.2785161219738407,0.3759065402752209,-0.6121313233738661,-0.11938125152941265,0.47594882553559603,-0.40045125481170946,-0.09015901839018665,-0.6025357219245855,1.5213697405194835,-0.5367794621631559,-0.6810204688477577,1.5304001006452568,0.4007905250016881,-0.19015522322408385,-0.6545516797825968,0.791024018482974,0.8003973735199855,0.5048811536014975,0.2533139918683626,0.15167454410168546,1.455388141859665,1.1574571698678155,1.015416611609306,0.6485502764715521,-0.44680087216138364,-0.9351262747986914,-0.6401659822325025,0.18773387575453404,-0.8189143676297157,0.5326009666065639,1.5605455271952822,-0.3330485126814755,-0.2389371652520933,0.6896204494894653,0.0940936528986674,0.3873550577819318,-0.2714964877520526,-0.24496750939815676,0.30820158248306456,1.0950232085326668,-0.2729498465624313
5,-0.7525735880983163,0.6421445747378051,-0.4728656324499403,-0.8451324100934354,-0.7577774239174884,-0.35090254883317273,0.47407185767535126,0.8861176605085103,-0.5939575127288487,-0.11015469691044186,-0.7029531267808393,0.7703099787241098,-0.5653148469135135,-0.4378511138617417,-0.40472255893119663,0.9690320485897627,0.858172754349446,1.718520208858948,-0.18391612688027764,-0.4696980480527296,-0.052887266631158496,-0.22779199841799058,-0.41333131042079235,-0.2500961188091337,0.8139267143326087,-0.4828263016642467,1.6792202500812372,-0.42271191077419795,-0.08243734900168086,0.23134544877344787,-0.6811545405570291,0.936604650666749,-0.1773822597284371,0.8126723598184931,-0.7514866565588554,0.8600050714135176,-0.8581259189445244,-0.788931492841158,-0.672003133448151,-0.3562475367418116,0.07356732834990434,-0.1677317172009265,-0.24522940076299266,-0.3323382831665293,-0.52262130444452,-0.621780237155774,0.393491503696537,1.2054664359504712,-0.5381961065485549,0.017944799756469707,-0.050445832739184154,0.27348739513864617,-0.4343954865271606,-0.381079165871118,-0.4808249664067513,1.5409077535148756,-0.5199005206695752,0.6477476053499263,0.44665362337388076,-0.6122667070799116,-0.6099930603567534,-0.5124029671289985
6,1.0590175640795805,-0.7879089287665346,-0.36880279258049564,0.17251625475263008,0.8891380789683261,1.5377747250574771,1.1793349737260437,-0.7743927054866439,0.244022846336494,-0.1390360509910393,0.9672481092494534,-0.6601233091852746,-0.3314127405331343,0.5611660324550588,0.2912595190525981,-0.5986292834519383,-0.809855371604045,-0.5112866924126626,-0.532415253014051,-0.333645924794028,-0.4989707104030569,4.911140450140921,-0.7719083077719809,-0.32872508846759785,-0.29014392195670535,-0.08138622385782811,-0.5085986338775321,-0.06207354638011044,-0.06008649338873877,-0.7306059699183592,1.812556522765621,-1.0093294479377841,-0.5140631804961961,-0.31968544758346096,0.4872294791101427,-0.6283659028682457,0.23472199003491373,0.831129960949817,0.9157283666075661,0.5389322709046411,0.24487764847110094,-0.08454453674258654,0.21181468210899032,0.30021769017302485,0.5891589613112184,0.35273927884606804,-0.15305443973273383,-0.2372833335390515,3.023948314736383,-0.5852520254727062,-0.42421659008852153,-0.5362532984966112,-0.1970365803396067,-0.41987466423231135,-0.04450506423662455,-0.9009143816868626,1.9475163874516621,0.5767340467735518,-0.5196528507232907,-0.4708740579941163,-0.4140908417946522,-0.2550084323914457
7,0.4277551709753066,-0.5302530933662973,-0.34684125375273056,-0.07172235324882999,0.33045396794214765,0.7953521018642189,0.6545552181858443,0.19037255611872153,-0.028470714818756238,-0.09184133982076312,0.9692308605869568,-0.5769022142417849,-0.32075011051278174,-0.07377294805754352,-0.10465022830565371,-0.7133614802982726,-0.6961359171193773,-0.504830391036634,2.367615200051396,-0.3670753596143851,-0.4535377733253704,0.011878692798653919,-0.8287588311017362,-0.38966394411315375,-0.2714417002164567,-0.8215522000373813,-0.4713186812626439,0.26934966174183717,2.0842931860152403,-0.6891293821583607,-0.18441667702808118,-0.7213649394115113,0.3844730590332832,-0.732838097334511,0.8238888856152857,-0.4680677622902843,0.5841756276224269,0.571543943533117,0.4177451666259008,0.07644503312155553,-0.07923404127557375,-0.28414436434887597,0.5233077819062105,1.0688383316658963,0.6814962734603595,0.03537097978101823,-0.4087925306296976,-0.44507234986533084,0.1902026122960636,2.2522242597206,-0.42628411502442026,-0.5913363973185735,1.7678414064402197,-0.4654672088402441,-0.6067022028370634,-0.8042775878414103,-0.2207282311168393,0.295987789885368,-0.1431402539780629,-0.338918369385358,-0.33448684262656936,0.01144956594774839
8,-0.5665699888275316,0.017637524486483005,-0.27596451369516634,-0.3590406761845828,-0.3040712804217163,-0.1223837629795211,0.3745536535225122,0.7430440296541262,-0.2063415870091144,-0.33671730171966663,0.14357585073870574,-0.3720096856044366,-0.16650747259193568,-0.10486294676002023,-0.19954263322794202,0.5175847245619823,0.4266795581441375,-0.2505379348107267,-0.1236303097824887,-0.14697919429648174,-0.0721604294019256,-0.10151808422980456,0.02193372910273088,0.17378398693383762,-0.03547703471193178,-0.2926162176388986,-0.25313414588690303,-0.22158924798498444,-0.24343731128001664,0.16220405101357294,-0.2576883236994334,0.6080782147361845,-0.022880325850616286,0.22821567510732002,-0.3957415383375981,-0.15283286958595302,-0.2547516798445328,-0.09502218630111882,-0.18179889870417645,-0.006106398228276674,0.017066379336090492,0.07007789193743165,0.1769331606621711,-0.005118204334865231,-0.11802218015758355,-0.24921837215847104,-0.23826305145429116,-0.21641765226681342,-0.224063145495117,0.2262617797289244,0.0875686688098241,0.11948404307833971,-0.3175879526088001,-0.06090756899225678,-0.15342754704794942,0.06527518638017821,-0.07865436389361734,0.12008540140565102,-0.11016265431313677,-0.14486705690397617,-0.10269572236140115,-0.11395677552518058
9,0.8968671382522817,-0.7357577717134337,0.13009185241185478,0.7783168676797004,0.5209465789267461,0.5574336605844894,0.07932308493812916,-0.5136769446426448,-0.2316449366467242,-0.3937251740392255,0.7569559176172099,-0.4955663799987466,0.5233594283137027,-0.11482808870874273,-0.2796501698964733,-0.5159367853918216,-0.7309109294327417,-0.4930884775077504,-0.4781756723906073,-0.0054583049525218814,-0.4315617719877384,-0.10894204278430755,1.4194148303876934,0.7182620006515608,-0.2680127960032249,0.11301610861433584,-0.4999064015621413,-0.2558357967783799,-0.7317469577865751,-0.5070227647867837,1.6786022176576338,-0.36324573864255205,-0.26848411123466226,0.5091582215204123,-0.38601306221603887,0.28708937107424315,0.6618740354019883,-0.18458906049384458,-0.3147687868577368,-0.532354788820408,-0.5956575117901072,-0.1889544130680454,-0.4106405410778658,-0.5940655354877246,-0.4420646879896033,-0.004959415691178396,0.09717389828430915,0.16101920579151013,0.32179239552842637,0.12736587775222516,0.5408988944216706,-0.5376676962709284,-0.5043863666871405,1.6328794209536093,1.0368877855301288,-0.4979404999930295,-0.13456389401910826,-0.39362786439005093,0.3138787984535719,0.2590747022658277,0.5430801972876415,0.08951511079229296
